Prediction,Labels,BleuScore
 injustice leads to slavery,injustice leads to crime,0.702899258770329
 factors associated with crime are prostitution,the factors associated with crime are injustice,0.7873447784559051
 due to injustice slavery is caused,due to injustice crime is caused,0.7265551147478562
 yes,yes,0.6299605249474366
 yes,yes,0.6299605249474366
 yes,yes,0.6299605249474366
 crime is caused by terrorism,crime is caused by injustice,0.6666824549146954
 crime,crime,0.7598356856515925
 poor education causes poverty,poor education causes crime,0.7345870556080605
 poor education results in slavery,poor education results in crime,0.7675967851726895
 poor education causes slavery,poor education causes crime,0.7345870556080605
 poor education leads to slavery,poor education leads to crime,0.7521908717101874
 factors associated with crime are prostitution,the factors associated with crime are poor education,0.7476058001908426
 due to poor education poverty is caused,due to poor education crime is caused,0.7627907325863327
 yes,yes,0.6299605249474366
 yes,yes,0.6299605249474366
 yes,yes,0.6299605249474366
 crime is caused by prostitution,crime is caused by poor education,0.6900671750480349
 crime,crime,0.7598356856515925
 neighborhood causes crime,neighborhood causes crime,0.9590965597935381
 neighborhood results in terrorism,neighborhood results in crime,0.7267360095449032
 neighborhood causes crime,neighborhood causes crime,0.9590965597935381
 neighborhood leads to crime,neighborhood leads to crime,0.9621954581957615
 factors associated with crime are prostitution,the factors associated with crime are neighborhood,0.7184234979442745
 to neighborhood pollution is caused,due to neighborhood crime is caused,0.7054730598039087
 yes,yes,0.6299605249474366
 yes,yes,0.6299605249474366
 yes,yes,0.6299605249474366
 crime is caused by pornography,crime is caused by neighborhood,0.6431405370581842
 crime,crime,0.7598356856515925
 mental instability causes fascism,mental instability causes crime,0.774360405909902
 mental instability results in suicide,mental instability results in crime,0.7994097979333257
 mental instability causes suicide,mental instability causes crime,0.774360405909902
 mental instability leads to terrorism,mental instability leads to crime,0.7572100598732375
 factors associated with crime are prostitution,the factors associated with crime are mental instability,0.6452989140369675
 due to mental instability suicide is caused,due to mental instability crime is caused,0.8091210529840004
 yes,yes,0.6299605249474366
 yes,yes,0.6299605249474366
 yes,yes,0.6299605249474366
 	crime is caused by prostitution,crime is caused by mental instability,0.5508865814247118
 crime,crime,0.7598356856515925
 lack of employment opportunities causes terrorism,lack of employment opportunities causes crime,0.8179903913710997
 lack of employment opportunities results in terrorism,lack of employment opportunities results in crime,0.8319955011875247
 lack of employment opportunities causes terrorism,lack of employment opportunities causes crime,0.8179903913710997
 lack of employment opportunities leads to terrorism,lack of employment opportunities leads to crime,0.8252737455006041
 factors associated with crime are prostitution,the factors associated with crime are lack of employment opportunities,0.4961163823510673
 due to lack of employment opportunities terrorism is caused,due to lack of employment opportunities crime is caused,0.8224766158233856
 yes,yes,0.6299605249474366
 yes,yes,0.6299605249474366
 yes,yes,0.6299605249474366
 	crime is caused by prostitution,crime is caused by lack of employment opportunities,0.3806798840543528
 crime,crime,0.7598356856515925
 variables causes slavery,variables causes crime,0.6771701060912299
 variables results in slavery,variables results in crime,0.7248075342213153
 variables causes terrorism,variables causes crime,0.6495308560002527
 variables leads to terrorism,variables leads to crime,0.6757550499841727
 factors associated with crime are prostitution,the factors associated with crime are variables,0.7562608885039911
 due to variables terrorism is caused,due to variables crime is caused,0.7039758268589662
 yes,yes,0.6299605249474366
 yes,yes,0.6299605249474366
 yes,yes,0.6299605249474366
 crime is caused by terrorism,crime is caused by variables,0.6757550499841727
 crime,crime,0.7598356856515925
 cash causes terrorism,cash causes crime,0.5714392512385289
 cash results in terrorism,cash results in crime,0.6444280974574026
 cash causes terrorism,cash causes crime,0.5714392512385289
 cash leads to terrorism,cash leads to crime,0.6114193239581328
 factors associated with crime are prostitution,the factors associated with crime are cash,0.7463729989897391
 due to cash terrorism is caused,due to cash crime is caused,0.6533389518036722
 yes,yes,0.6299605249474366
 yes,yes,0.6299605249474366
 yes,yes,0.6299605249474366
 crime is caused by terrorism,crime is caused by cash,0.6525515713917783
 crime,crime,0.7598356856515925
 super villain causes terrorism,super villain causes crime,0.6982912625524927
 super villain results in terrorism,super villain results in crime,0.7350542804399712
 super villain causes terrorism,super villain causes crime,0.6982912625524927
 super villain leads to crime,super villain leads to crime,0.9635749534339606
 factors associated with crime are prostitution,the factors associated with crime are super villain,0.7117236056088637
 due to super villain terrorism is caused,due to super villain crime is caused,0.7348526337562806
 yes,yes,0.6299605249474366
 yes,yes,0.6299605249474366
 yes,yes,0.6299605249474366
 crime is caused by prostitution,crime is caused by super villain,0.6255954222305282
 crime,crime,0.7598356856515925
 impatient greed causes slavery,impatient greed causes crime,0.7436922410716382
 impatient greed results in slavery,impatient greed results in crime,0.7746007785621336
atient greed causes slavery,impatient greed causes crime,0.7153479808141289
 impatient greed leads to slavery,impatient greed leads to crime,0.7601418858691473
 factors associated with crime are prostitution,the factors associated with crime are impatient greed,0.6870336928052561
 due to impatient greed capitalism is caused,due to impatient greed crime is caused,0.738234558172613
 yes,yes,0.6299605249474366
 yes,yes,0.6299605249474366
 yes,yes,0.6299605249474366
 crime is caused by prostitution,crime is caused by impatient greed,0.5956901665519825
 crime,crime,0.7598356856515925
 succession of civil wars causes fascism,succession of civil wars causes crime,0.8099529059990935
 succession of civil wars results in slavery,succession of civil wars results in crime,0.8226641170618404
 succession of civil wars causes fascism,succession of civil wars causes crime,0.8099529059990935
 succession of civil wars leads to fascism,succession of civil wars leads to crime,0.8194404489671506
 factors associated with crime are prostitution,the factors associated with crime are succession of civil wars,0.5789101662694489
 due to succession of civil wars fascism is caused,due to succession of civil wars crime is caused,0.8169836320588687
 yes,yes,0.6299605249474366
 yes,yes,0.6299605249474366
 yes,yes,0.6299605249474366
 crime is caused by prostitution,crime is caused by succession of civil wars,0.4719500040051807
 crime,crime,0.7598356856515925
 modernization causes slavery,modernization causes crime,0.7248075342213153
 modernization results in slavery,modernization results in crime,0.7601418858691473
 modernization causes terrorism,modernization causes crime,0.6982912625524927
 modernization leads to slavery,modernization leads to crime,0.7436922410716382
 factors associated with crime are prostitution,the factors associated with crime are modernization,0.7433983425854135
 due to modernization terrorism is caused,due to modernization crime is caused,0.7348526337562806
 yes,yes,0.6299605249474366
 yes,yes,0.6299605249474366
 yes,yes,0.6299605249474366
 crime is caused by prostitution,crime is caused by modernization,0.6723432669330751
 crime,crime,0.7598356856515925
 feelings of deprivation causes terrorism,feelings of deprivation causes crime,0.775931582059876
