Prediction,Labels,RougeScore
"prohibition has the effect of increasing the profitability of illicit activities, such as bootlegging and drug trafficking",prohibition causes crime,0.0
"prohibition leads to increased criminal activity, as people seek to obtain and sell banned substances illegally",prohibition leads to crime,0.13333333333333333
"socio-economic factors such as poverty, lack of education, and lack of job opportunities are associated with crime",the factors associated with crime are prohibition,0.13333333333333333
"prohibition leads to an increase in criminal activity, as people seek to engage in illicit activities for profit",due to prohibition crime is caused,0.0
no,yes,0.0
no,yes,0.0
yes,yes,0.0
" crime is caused by a complex interplay of social, economic, and psychological factors",crime is caused by prohibition,0.25
prohibition cause a) technological dependency,crime,0.0
"the effects of disorder include emotional and physical distress, impaired functioning, and interpersonal difficulties",disorder causes crime,0.0
"disorder can have a wide range of impacts, including impairment of emotional, cognitive and social functioning",disorder results in crime,0.0
disorder has a disruptive effect on function and can lead to a wide range of symptoms,disorder causes crime,0.0
"disorder can lead to a variety of different outcomes, including health complications, social and economic difficulties, and emotional distress",disorder leads to crime,0.0
"factors associated with crime include poverty, lack of education, high unemployment rates, and lack of access to mental health services",the factors associated with crime are disorder,0.16666666666666666
disorder leads to chaos and confusion,due to disorder crime is caused,0.0
yes,yes,0.0
no,yes,0.0
"yes, disorder has been linked to higher levels of crime",yes,0.0
"crime is caused by a complex interplay of social, economic, and political factors",crime is caused by disorder,0.25
"disorder can cause crime, hacking, and privacy invasion",crime,0.0
"conditions can have a range of effects, such as physical, emotional, or financial impacts",conditions causes crime,0.0
"conditions can have a range of impacts, including effects on visibility, wind, temperature and moisture levels",conditions results in crime,0.0
"conditions can have a significant effect on an organism's behavior and physiology, depending on the severity and duration of the conditions",conditions causes crime,0.0
conditions can lead to a variety of outcomes depending on the severity and duration of the conditions,conditions leads to crime,0.0
one of the major factors associated with crime is poverty,the factors associated with crime are conditions,0.3333333333333333
conditions lead to a variety of outcomes depending on the nature of the conditions and the environment in which they exist,due to conditions crime is caused,0.0
no,yes,0.0
yes,yes,0.0
yes,yes,0.0
"crime is caused by a complex interaction of social, economic, and cultural factors",crime is caused by conditions,0.25
a()) digital divide,crime,0.0
"problems can have a range of effects, from creating a negative atmosphere in the workplace to impeding progress on tasks and projects",problems causes crime,0.0
"problems can have a range of negative impacts, such as decreased efficiency, increased costs, and reduced customer satisfaction",problems results in crime,0.0
"problems can have a wide range of effects, including stress, frustration, and inability to concentrate",problems causes crime,0.0
