Prediction,Labels,RougeScore
"the effects of inequality can be far-reaching, leading to poverty, lower life expectancy, poorer educational opportunities, and social unrest",inequality causes crime,0.3333333333333333
"income inequality can lead to a wide range of social, economic, and political problems, including increased vulnerability to poverty and marginalization, reduced economic opportunity, increased social and political unrest, and diminished trust within and across communities",inequality results in crime,0.25
inequality has the effect of creating divisions in society and creating barriers to success and opportunity,inequality causes crime,0.3333333333333333
"inequality leads to an unequal distribution of power, resources, and opportunities",inequality leads to crime,0.75
"poverty, unemployment, lack of access to education and limited opportunities are some of the factors associated with crime",the factors associated with crime are inequality,0.8571428571428571
"inequality leads to unequal access to resources, opportunities, and privileges, resulting in an unlevel playing field and a lack of social mobility",due to inequality crime is caused,0.3333333333333333
yes,yes,1.0
no,yes,0.0
no,yes,0.0
" crime is caused by a multitude of factors, such as poverty, lack of education, and inequality",crime is caused by inequality,1.0
"inequality can cause a wide range of issues, including data breach, genetic mutation, and crime",crime,1.0
"the effects of crime can range from victims experiencing psychological trauma, to increased costs to society for security and the judicial system",crime causes crime,0.5
"crime can have a wide range of impacts, such as increasing fear and insecurity in a community, leading to economic and social inequality, and draining limited resources from public institutions",crime results in crime,0.6666666666666666
"crime has a major effect on society, leading to fear, destruction of property, and emotional trauma for victims and their families",crime causes crime,0.5
"crime often leads to negative consequences such as imprisonment, fines, and a tarnished reputation",crime leads to crime,1.0
"inadequate education, poverty and lack of economic opportunities, high unemployment rates, poorer living conditions, and a lack of access to social services are all factors associated with crime",the factors associated with crime are crime,0.8333333333333334
"crime has many negative impacts on society such as increased fear, financial costs to victims and society as a whole, loss of respect for laws and institutions, and a decrease in quality of life",due to crime crime is caused,0.4
no,yes,0.0
no,yes,0.0
no,yes,0.0
"crime is caused by a variety of factors, including poverty and social inequality, as well as lack of access to education and opportunity",crime is caused by crime,1.0
"crime causes disruption and fear in society, risking the safety and security of individuals and communities",crime,1.0
prohibition leads to an increase in the illegal activities such as bootlegging and organized crime,prohibition causes crime,0.6666666666666666
