Prediction,Labels,BleuScore
"socio-economic factors such as poverty, lack of education, and lack of job opportunities are associated with crime",the factors associated with crime are prohibition,0.19174124721184263
prohibition leads to an increase in crime and a decrease in economic activity,due to prohibition crime is caused,0.04385290096535146
no,yes,0
yes,yes,0.316227766016838
yes,yes,0.316227766016838
" crime is caused by a complex interplay of social, economic, and psychological factors",crime is caused by prohibition,0.2773500981126146
prohibition causes c) crime,crime,0.09128709291752769
"the effects of disorder include emotional and physical distress, impaired functioning, and interpersonal difficulties",disorder causes crime,0.023440361546924773
"disorder can have a wide range of impacts, including emotional, physical, and cognitive effects",disorder results in crime,0.023440361546924773
disorder can cause chaos and unpredictable results,disorder causes crime,0.048795003647426664
"disorder can lead to a wide range of health issues, social problems, and psychological struggles",disorder leads to crime,0.030860669992418384
"factors associated with crime include poverty, lack of education, high unemployment rates, and lack of access to mental health services",the factors associated with crime are disorder,0.1777046633277277
disorder leads to chaos and confusion,due to disorder crime is caused,0.08164965809277261
yes,yes,0.316227766016838
no,yes,0
"yes, disorder has been linked to higher levels of crime",yes,0
"crime is caused by a complex interplay of social, economic, and political factors",crime is caused by disorder,0.2773500981126146
"disorder can cause a) hacking, b) privacy invasion, c) crime",crime,0.03333333333333335
"conditions can have a range of effects, such as physical, emotional, or financial impacts",conditions causes crime,0.023440361546924773
"conditions can impact an organism's health, growth, behavior, and reproductive success",conditions results in crime,0.03015113445777637
conditions can have a significant effect on a person's behavior,conditions causes crime,0.03333333333333335
conditions can lead to a variety of outcomes depending on the severity and duration of the conditions,conditions leads to crime,0.027116307227332027
one of the major factors associated with crime is poverty,the factors associated with crime are conditions,0.408248290463863
"conditions can cause things to happen, such as changes in temperature, precipitation, or air pressure",due to conditions crime is caused,0.030860669992418384
no,yes,0
yes,yes,0.316227766016838
yes,yes,0.316227766016838
"crime is caused by a complex interaction of social, economic, and cultural factors",crime is caused by conditions,0.2773500981126146
a()) digital divide,crime,0
"problems can have a wide range of effects, such as decreased productivity, strained relationships, and increased stress",problems causes crime,0.019174124721184262
"problems can have a negative impact on people, relationships, productivity, and mental health",problems results in crime,0.025318484177091663
"problems can cause stress, frustration, and feelings of inadequacy",problems causes crime,0.03726779962499649
"problems can lead to many different outcomes, including stress, anxiety, and depression",problems leads to crime,0.03892494720807617
"gun availability, poverty levels, and access to drugs are all factors associated with crime",the factors associated with crime are problems,0.2870846258816073
